timestamp,z20_y0_x0,z20_y0_x25,z20_y0_x50,z20_y0_x80,z40_y0_x0,z40_y0_x25,z40_y0_x50,z40_y0_x80,z60_y0_x0,z60_y0_x25,z60_y0_x50,z60_y0_x80
1657699200,-11.585,-13.930,-30.241,-772.669,-16.398,-22.626,-91.429,-459.042,-84.143,-98.464,-260.752,-281.657
1657702800,-11.930,-14.286,-30.831,-780.409,-16.714,-22.898,-92.351,-462.247,-84.524,-99.082,-261.688,-283.614
1657706400,-11.859,-14.661,-31.509,-788.803,-17.091,-23.295,-92.922,-467.640,-85.340,-100.303,-264.264,-286.880
1657710000,-9.123,-15.057,-32.211,-798.923,-17.450,-23.579,-93.733,-473.399,-86.062,-101.447,-267.154,-290.445
1657713600,-6.960,-15.257,-33.106,-807.466,-17.864,-24.110,-95.346,-480.876,-87.487,-103.452,-272.450,-295.346
1657717200,-6.050,-15.113,-33.722,-812.147,-18.216,-24.594,-96.187,-487.089,-89.091,-105.932,-277.280,-299.859
1657720800,-5.827,-14.565,-34.196,-815.345,-18.320,-24.970,-96.775,-489.713,-90.074,-107.703,-279.509,-303.301
1657724400,-5.715,-14.004,-34.985,-817.463,-18.346,-25.442,-98.245,-492.271,-91.525,-109.943,-282.865,-306.001
1657728000,-5.687,-13.555,-35.401,-817.540,-18.208,-25.710,-99.091,-492.719,-92.399,-111.742,-285.124,-308.161
1657731600,-5.792,-13.011,-35.628,-816.752,-17.900,-25.897,-99.772,-491.768,-93.278,-113.289,-286.418,-309.406
1657735200,-6.051,-12.548,-35.529,-813.858,-17.433,-25.953,-100.425,-489.507,-94.435,-115.389,-287.590,-309.411
1657738800,-6.511,-12.297,-35.076,-809.028,-17.054,-25.887,-100.790,-485.748,-95.410,-117.307,-287.289,-308.301
1657742400,-7.097,-12.223,-34.873,-803.821,-16.771,-25.826,-101.527,-481.380,-96.375,-119.129,-285.511,-306.053
1657746000,-7.645,-12.256,-34.501,-797.501,-16.595,-25.706,-101.733,-476.720,-97.094,-120.420,-284.071,-304.041
1657749600,-8.201,-12.381,-34.373,-792.421,-16.495,-25.648,-102.845,-472.440,-98.162,-121.868,-281.990,-301.157
1657753200,-8.709,-12.548,-34.230,-788.255,-16.447,-25.511,-103.627,-467.759,-98.941,-122.877,-280.190,-298.649
1657756800,-9.174,-12.750,-34.108,-784.263,-16.478,-25.465,-104.573,-463.527,-100.001,-124.017,-277.648,-295.845
1657760400,-9.596,-12.962,-33.973,-781.946,-16.534,-25.363,-105.188,-459.484,-100.798,-125.093,-275.541,-292.949
1657764000,-9.980,-13.180,-33.847,-779.919,-16.618,-25.284,-105.730,-455.811,-101.560,-125.814,-273.264,-290.052
1657767600,-10.335,-13.392,-33.487,-778.044,-16.725,-25.199,-105.992,-452.145,-102.085,-126.136,-270.960,-287.155
1657771200,-10.672,-13.623,-33.371,-778.510,-16.879,-25.245,-106.688,-449.176,-103.178,-127.125,-268.853,-284.765
1657774800,-11.009,-13.887,-33.448,-779.357,-17.069,-25.321,-107.294,-446.515,-103.903,-127.510,-266.601,-282.664
1657778400,-11.342,-14.165,-33.554,-782.018,-17.289,-25.435,-107.734,-444.317,-104.821,-127.969,-264.749,-280.235
1657782000,-11.684,-14.481,-33.949,-786.158,-17.549,-25.619,-108.337,-442.761,-105.461,-128.153,-262.751,-278.821
1657785600,-12.082,-14.892,-34.565,-792.164,-17.933,-26.068,-109.412,-443.762,-106.699,-128.760,-260.885,-278.163
1657789200,-12.480,-15.307,-35.127,-801.071,-18.320,-26.454,-109.607,-447.386,-107.494,-129.373,-260.392,-279.765
1657792800,-12.473,-15.771,-35.797,-814.090,-18.764,-26.917,-110.037,-455.237,-108.855,-130.789,-262.084,-283.664
1657796400,-9.161,-16.012,-35.937,-828.486,-18.712,-25.583,-104.113,-466.662,-105.831,-125.040,-265.843,-289.681
1657800000,-6.735,-16.255,-36.699,-839.780,-19.219,-26.279,-106.844,-478.068,-107.745,-128.587,-272.587,-296.430
1657803600,-5.817,-16.047,-37.338,-849.862,-19.494,-26.379,-106.036,-487.246,-108.256,-128.974,-278.856,-303.253
1657807200,-5.538,-15.493,-38.334,-858.239,-19.821,-27.107,-108.469,-493.735,-110.480,-133.087,-284.413,-309.108
1657810800,-5.443,-14.624,-38.758,-863.349,-19.704,-27.300,-107.769,-497.974,-111.047,-133.651,-288.247,-313.573
1657814400,-5.428,-13.879,-39.228,-866.285,-19.469,-27.765,-109.127,-500.475,-112.760,-136.780,-291.645,-316.955
1657818000,-5.459,-13.141,-38.885,-867.549,-18.931,-27.960,-109.516,-500.968,-114.491,-139.469,-294.226,-319.271
1657821600,-5.549,-12.645,-38.685,-867.802,-18.399,-28.055,-110.622,-499.492,-116.175,-142.527,-295.125,-320.481
1657825200,-5.769,-12.259,-38.043,-862.962,-17.874,-28.127,-111.796,-495.897,-118.374,-145.943,-294.388,-319.679
1657828800,-6.174,-12.033,-37.680,-857.712,-17.404,-28.051,-112.886,-491.086,-120.176,-148.357,-292.507,-317.482
1657832400,-6.774,-11.966,-37.383,-852.445,-17.035,-27.864,-113.970,-485.665,-121.750,-149.841,-289.828,-314.910
1657836000,-7.380,-12.025,-37.094,-846.943,-16.788,-27.649,-115.214,-480.612,-123.243,-151.088,-286.524,-311.662
1657839600,-7.948,-12.163,-36.805,-842.536,-16.645,-27.421,-116.190,-475.471,-124.677,-152.102,-283.127,-308.421
1657843200,-8.463,-12.350,-36.309,-839.254,-16.607,-27.231,-117.194,-470.535,-126.106,-152.948,-279.815,-305.225
1657846800,-8.948,-12.561,-36.053,-837.328,-16.593,-26.942,-118.252,-466.926,-127.328,-153.358,-276.522,-301.663
1657850400,-9.387,-12.797,-35.840,-836.139,-16.663,-26.806,-119.523,-461.649,-128.830,-154.173,-273.237,-298.769
1657854000,-9.782,-13.034,-35.792,-837.050,-16.757,-26.629,-120.207,-458.007,-129.946,-154.509,-270.154,-295.582
1657857600,-10.157,-13.269,-35.769,-837.661,-16.861,-26.444,-121.134,-454.665,-131.404,-155.161,-267.871,-293.465
1657861200,-10.516,-13.528,-35.841,-839.221,-17.017,-26.348,-121.764,-451.636,-132.164,-154.818,-264.361,-290.121
1657864800,-10.867,-13.807,-35.898,-843.374,-17.227,-26.395,-122.217,-449.869,-133.543,-155.373,-261.582,-287.929
1657868400,-11.245,-14.164,-36.563,-849.526,-17.528,-26.650,-123.428,-450.291,-135.164,-156.253,-259.664,-287.038
1657872000,-11.638,-14.547,-36.943,-858.470,-17.865,-26.869,-123.639,-453.447,-136.414,-157.055,-258.554,-287.749
1657875600,-12.047,-14.964,-37.381,-869.635,-18.264,-27.250,-124.236,-461.147,-138.115,-159.033,-259.404,-290.783
1657879200,-11.961,-15.417,-37.973,-883.654,-18.704,-27.699,-124.996,-472.887,-140.141,-161.748,-262.887,-296.537
1657882800,-8.855,-15.793,-38.337,-897.318,-18.980,-27.320,-122.374,-486.751,-140.106,-161.789,-269.121,-304.046
1657886400,-6.641,-16.007,-38.616,-910.418,-19.424,-27.692,-123.663,-500.031,-142.738,-166.036,-277.221,-312.115
1657890000,-5.814,-15.796,-39.001,-920.318,-19.862,-28.257,-124.273,-509.475,-145.797,-171.248,-284.993,-319.118
1657893600,-5.419,-15.271,-39.395,-926.974,-20.091,-28.638,-124.081,-515.887,-148.179,-175.033,-291.070,-324.983
1657897200,-5.432,-14.441,-39.667,-930.359,-19.997,-28.935,-124.059,-520.536,-150.107,-178.213,-296.119,-329.582
1657900800,-5.409,-13.684,-39.846,-933.419,-19.671,-29.150,-124.323,-523.660,-151.893,-180.852,-300.137,-332.892
1657904400,-5.436,-13.009,-39.499,-934.490,-19.079,-29.047,-124.895,-523.941,-153.126,-183.668,-303.488,-335.627
