timestamp,z20_y0_x0,z20_y0_x5,z20_y0_x10,z20_y0_x15,z20_y0_x20,z20_y0_x25,z20_y0_x30,z20_y0_x35,z20_y0_x40,z20_y0_x45,z20_y0_x50,z20_y0_x55,z20_y0_x60,z20_y0_x65,z20_y0_x70,z20_y0_x75,z20_y0_x80,z20_y0_x85,z20_y0_x90,z20_y0_x95,z20_y0_x100,z30_y0_x0,z30_y0_x5,z30_y0_x10,z30_y0_x15,z30_y0_x20,z30_y0_x25,z30_y0_x30,z30_y0_x35,z30_y0_x40,z30_y0_x45,z30_y0_x50,z30_y0_x55,z30_y0_x60,z30_y0_x65,z30_y0_x70,z30_y0_x75,z30_y0_x80,z30_y0_x85,z30_y0_x90,z30_y0_x95,z30_y0_x100,z40_y0_x0,z40_y0_x5,z40_y0_x10,z40_y0_x15,z40_y0_x20,z40_y0_x25,z40_y0_x30,z40_y0_x35,z40_y0_x40,z40_y0_x45,z40_y0_x50,z40_y0_x55,z40_y0_x60,z40_y0_x65,z40_y0_x70,z40_y0_x75,z40_y0_x80,z40_y0_x85,z40_y0_x90,z40_y0_x95,z40_y0_x100,z50_y0_x0,z50_y0_x5,z50_y0_x10,z50_y0_x15,z50_y0_x20,z50_y0_x25,z50_y0_x30,z50_y0_x35,z50_y0_x40,z50_y0_x45,z50_y0_x50,z50_y0_x55,z50_y0_x60,z50_y0_x65,z50_y0_x70,z50_y0_x75,z50_y0_x80,z50_y0_x85,z50_y0_x90,z50_y0_x95,z50_y0_x100,z60_y0_x0,z60_y0_x5,z60_y0_x10,z60_y0_x15,z60_y0_x20,z60_y0_x25,z60_y0_x30,z60_y0_x35,z60_y0_x40,z60_y0_x45,z60_y0_x50,z60_y0_x55,z60_y0_x60,z60_y0_x65,z60_y0_x70,z60_y0_x75,z60_y0_x80,z60_y0_x85,z60_y0_x90,z60_y0_x95,z60_y0_x100
1657263600,-8.860,-8.860,-9.288,-9.288,-11.002,-11.002,-11.002,-15.683,-15.683,-30.962,-30.962,-30.962,-116.875,-116.875,-608.684,-608.684,-608.684,-790.156,-790.156,-763.389,-763.389,-10.334,-10.334,-11.055,-11.055,-14.106,-14.106,-14.106,-24.346,-24.346,-64.955,-64.955,-64.955,-184.009,-184.009,-644.530,-644.530,-644.530,-687.188,-687.188,-652.878,-652.878,-17.102,-17.102,-19.592,-19.592,-31.652,-31.652,-31.652,-66.973,-66.973,-149.616,-149.616,-149.616,-328.230,-328.230,-548.305,-548.305,-548.305,-490.142,-490.142,-456.346,-456.346,-35.931,-35.931,-45.552,-45.552,-76.011,-76.011,-76.011,-112.064,-112.064,-218.334,-218.334,-218.334,-319.020,-319.020,-415.423,-415.423,-415.423,-363.415,-363.415,-335.086,-335.086,-211.408,-211.408,-206.134,-206.134,-200.634,-200.634,-200.634,-217.575,-217.575,-211.285,-211.285,-211.285,-237.900,-237.900,-273.100,-273.100,-273.100,-250.606,-250.606,-229.610,-229.610
1657267200,-9.167,-9.167,-9.593,-9.593,-11.299,-11.299,-11.299,-15.920,-15.920,-30.897,-30.897,-30.897,-115.585,-115.585,-612.986,-612.986,-612.986,-796.435,-796.435,-769.144,-769.144,-10.646,-10.646,-11.358,-11.358,-14.362,-14.362,-14.362,-24.364,-24.364,-64.988,-64.988,-64.988,-187.179,-187.179,-650.295,-650.295,-650.295,-693.129,-693.129,-658.047,-658.047,-17.401,-17.401,-19.841,-19.841,-31.777,-31.777,-31.777,-68.039,-68.039,-151.897,-151.897,-151.897,-332.089,-332.089,-552.874,-552.874,-552.874,-494.064,-494.064,-459.403,-459.403,-36.167,-36.167,-45.571,-45.571,-77.059,-77.059,-77.059,-113.920,-113.920,-220.917,-220.917,-220.917,-322.272,-322.272,-418.533,-418.533,-418.533,-365.850,-365.850,-336.780,-336.780,-212.389,-212.389,-207.545,-207.545,-202.255,-202.255,-202.255,-219.232,-219.232,-213.093,-213.093,-213.093,-239.532,-239.532,-274.394,-274.394,-274.394,-251.385,-251.385,-229.835,-229.835
1657270800,-9.476,-9.476,-9.902,-9.902,-11.609,-11.609,-11.609,-16.214,-16.214,-31.121,-31.121,-31.121,-115.135,-115.135,-618.934,-618.934,-618.934,-804.284,-804.284,-776.351,-776.351,-10.968,-10.968,-11.676,-11.676,-14.663,-14.663,-14.663,-24.579,-24.579,-65.568,-65.568,-65.568,-191.394,-191.394,-657.743,-657.743,-657.743,-700.562,-700.562,-664.533,-664.533,-17.771,-17.771,-20.198,-20.198,-32.219,-32.219,-32.219,-69.736,-69.736,-155.001,-155.001,-155.001,-337.116,-337.116,-558.654,-558.654,-558.654,-498.993,-498.993,-463.262,-463.262,-36.760,-36.760,-46.111,-46.111,-78.828,-78.828,-78.828,-116.402,-116.402,-224.315,-224.315,-224.315,-326.393,-326.393,-422.466,-422.466,-422.466,-368.913,-368.913,-338.925,-338.925,-214.018,-214.018,-209.575,-209.575,-204.452,-204.452,-204.452,-221.426,-221.426,-215.368,-215.368,-215.368,-241.580,-241.580,-276.023,-276.023,-276.023,-252.359,-252.359,-230.091,-230.091
1657274400,-9.781,-9.781,-10.207,-10.207,-11.920,-11.920,-11.920,-16.526,-16.526,-31.412,-31.412,-31.412,-114.808,-114.808,-624.811,-624.811,-624.811,-812.117,-812.117,-783.546,-783.546,-11.290,-11.290,-11.996,-11.996,-14.978,-14.978,-14.978,-24.861,-24.861,-66.187,-66.187,-66.187,-195.647,-195.647,-665.228,-665.228,-665.228,-707.998,-707.998,-671.024,-671.024,-18.163,-18.163,-20.591,-20.591,-32.698,-32.698,-32.698,-71.453,-71.453,-158.178,-158.178,-158.178,-342.206,-342.206,-564.455,-564.455,-564.455,-503.940,-503.940,-467.133,-467.133,-37.400,-37.400,-46.754,-46.754,-80.642,-80.642,-80.642,-118.976,-118.976,-227.767,-227.767,-227.767,-330.548,-330.548,-426.419,-426.419,-426.419,-371.990,-371.990,-341.076,-341.076,-215.656,-215.656,-211.638,-211.638,-206.693,-206.693,-206.693,-223.651,-223.651,-217.658,-217.658,-217.658,-243.639,-243.639,-277.656,-277.656,-277.656,-253.333,-253.333,-230.349,-230.349
1657278000,-10.101,-10.101,-10.530,-10.530,-12.262,-12.262,-12.262,-16.927,-16.927,-32.109,-32.109,-32.109,-115.965,-115.965,-633.588,-633.588,-633.588,-822.573,-822.573,-793.172,-793.172,-11.642,-11.642,-12.352,-12.352,-15.366,-15.366,-15.366,-25.413,-25.413,-67.825,-67.825,-67.825,-201.767,-201.767,-675.532,-675.532,-675.532,-717.936,-717.936,-679.727,-679.727,-18.672,-18.672,-21.150,-21.150,-33.713,-33.713,-33.713,-74.364,-74.364,-162.789,-162.789,-162.789,-349.282,-349.282,-572.295,-572.295,-572.295,-510.587,-510.587,-472.359,-472.359,-38.640,-38.640,-48.221,-48.221,-83.877,-83.877,-83.877,-122.621,-122.621,-232.614,-232.614,-232.614,-336.183,-336.183,-431.766,-431.766,-431.766,-376.131,-376.131,-343.988,-343.988,-218.444,-218.444,-214.765,-214.765,-209.902,-209.902,-209.902,-226.787,-226.787,-220.743,-220.743,-220.743,-246.404,-246.404,-279.853,-279.853,-279.853,-254.635,-254.635,-230.656,-230.656
1657281600,-10.421,-10.421,-10.854,-10.854,-12.611,-12.611,-12.611,-17.356,-17.356,-32.866,-32.866,-32.866,-117.391,-117.391,-642.429,-642.429,-642.429,-833.042,-833.042,-802.817,-802.817,-12.000,-12.000,-12.717,-12.717,-15.779,-15.779,-15.779,-26.357,-26.357,-69.653,-69.653,-69.653,-208.056,-208.056,-685.930,-685.930,-685.930,-727.917,-727.917,-688.474,-688.474,-19.217,-19.217,-21.757,-21.757,-34.793,-34.793,-34.793,-76.978,-76.978,-167.562,-167.562,-167.562,-356.498,-356.498,-580.205,-580.205,-580.205,-517.295,-517.295,-477.630,-477.630,-39.959,-39.959,-49.840,-49.840,-87.371,-87.371,-87.371,-126.417,-126.417,-237.578,-237.578,-237.578,-341.902,-341.902,-437.171,-437.171,-437.171,-380.315,-380.315,-346.925,-346.925,-221.321,-221.321,-217.981,-217.981,-213.193,-213.193,-213.193,-229.986,-229.986,-223.871,-223.871,-223.871,-249.200,-249.200,-282.070,-282.070,-282.070,-255.944,-255.944,-230.969,-230.969
1657285200,-10.745,-10.745,-11.184,-11.184,-12.972,-12.972,-12.972,-17.822,-17.822,-33.719,-33.719,-33.719,-119.196,-119.196,-651.583,-651.583,-651.583,-843.732,-843.732,-812.674,-812.674,-12.369,-12.369,-13.096,-13.096,-16.224,-16.224,-16.224,-27.364,-27.364,-71.768,-71.768,-71.768,-214.679,-214.679,-696.644,-696.644,-696.644,-738.141,-738.141,-697.442,-697.442,-19.865,-19.865,-22.427,-22.427,-36.001,-36.001,-36.001,-80.115,-80.115,-172.617,-172.617,-172.617,-364.012,-364.012,-588.346,-588.346,-588.346,-524.201,-524.201,-483.058,-483.058,-41.607,-41.607,-51.684,-51.684,-91.284,-91.284,-91.284,-130.383,-130.383,-242.770,-242.770,-242.770,-347.823,-347.823,-442.745,-442.745,-442.745,-384.627,-384.627,-349.951,-349.951,-224.390,-224.390,-221.374,-221.374,-216.643,-216.643,-216.643,-233.321,-233.321,-227.106,-227.106,-227.106,-252.087,-252.087,-284.352,-284.352,-284.352,-257.288,-257.288,-231.289,-231.289
1657288800,-11.064,-11.064,-11.508,-11.508,-13.328,-13.328,-13.328,-18.283,-18.283,-34.552,-34.552,-34.552,-120.748,-120.748,-659.669,-659.669,-659.669,-853.415,-853.415,-821.606,-821.606,-12.734,-12.734,-13.472,-13.472,-16.666,-16.666,-16.666,-28.219,-28.219,-73.699,-73.699,-73.699,-220.742,-220.742,-706.362,-706.362,-706.362,-747.434,-747.434,-705.593,-705.593,-20.518,-20.518,-23.085,-23.085,-37.090,-37.090,-37.090,-82.943,-82.943,-177.288,-177.288,-177.288,-370.898,-370.898,-595.764,-595.764,-595.764,-530.507,-530.507,-488.005,-488.005,-43.201,-43.201,-53.377,-53.377,-94.923,-94.923,-94.923,-134.050,-134.050,-247.542,-247.542,-247.542,-353.252,-353.252,-447.837,-447.837,-447.837,-388.570,-388.570,-352.707,-352.707,-227.119,-227.119,-224.453,-224.453,-219.807,-219.807,-219.807,-236.370,-236.370,-230.077,-230.077,-230.077,-254.732,-254.732,-286.435,-286.435,-286.435,-258.510,-258.510,-231.596,-231.596
1657292400,-11.377,-11.377,-11.828,-11.828,-13.681,-13.681,-13.681,-18.739,-18.739,-35.344,-35.344,-35.344,-122.103,-122.103,-666.889,-666.889,-666.889,-862.286,-862.286,-829.791,-829.791,-13.096,-13.096,-13.845,-13.845,-17.112,-17.112,-17.112,-28.975,-28.975,-75.453,-75.453,-75.453,-226.345,-226.345,-715.277,-715.277,-715.277,-755.976,-755.976,-713.085,-713.085,-21.164,-21.164,-23.735,-23.735,-38.242,-38.242,-38.242,-85.516,-85.516,-181.644,-181.644,-181.644,-377.275,-377.275,-602.599,-602.599,-602.599,-536.330,-536.330,-492.563,-492.563,-44.722,-44.722,-54.949,-54.949,-98.320,-98.320,-98.320,-137.473,-137.473,-251.973,-251.973,-251.973,-358.283,-358.283,-452.537,-452.537,-452.537,-392.214,-392.214,-355.244,-355.244,-229.577,-229.577,-227.281,-227.281,-222.740,-222.740,-222.740,-239.187,-239.187,-232.833,-232.833,-232.833,-257.181,-257.181,-288.357,-288.357,-288.357,-259.634,-259.634,-231.892,-231.892
1657296000,-11.685,-11.685,-12.143,-12.143,-14.029,-14.029,-14.029,-19.186,-19.186,-36.078,-36.078,-36.078,-123.237,-123.237,-673.252,-673.252,-673.252,-870.373,-870.373,-837.252,-837.252,-13.454,-13.454,-14.214,-14.214,-17.558,-17.558,-17.558,-29.648,-29.648,-77.011,-77.011,-77.011,-231.470,-231.470,-723.406,-723.406,-723.406,-763.788,-763.788,-719.932,-719.932,-21.794,-21.794,-24.383,-24.383,-39.370,-39.370,-39.370,-87.820,-87.820,-185.668,-185.668,-185.668,-383.141,-383.141,-608.859,-608.859,-608.859,-541.675,-541.675,-496.738,-496.738,-46.138,-46.138,-56.382,-56.382,-101.440,-101.440,-101.440,-140.644,-140.644,-256.057,-256.057,-256.057,-362.915,-362.915,-456.851,-456.851,-456.851,-395.562,-395.562,-357.565,-357.565,-231.765,-231.765,-229.856,-229.856,-225.439,-225.439,-225.439,-241.773,-241.773,-235.374,-235.374,-235.374,-259.436,-259.436,-290.119,-290.119,-290.119,-260.663,-260.663,-232.178,-232.178
1657299600,-11.948,-11.948,-12.411,-12.411,-14.311,-14.311,-14.311,-19.486,-19.486,-36.194,-36.194,-36.194,-122.389,-122.389,-675.092,-675.092,-675.092,-874.524,-874.524,-841.052,-841.052,-13.745,-13.745,-14.511,-14.511,-17.882,-17.882,-17.882,-29.766,-29.766,-76.871,-76.871,-76.871,-233.603,-233.603,-727.337,-727.337,-727.337,-767.826,-767.826,-723.428,-723.428,-22.193,-22.193,-24.761,-24.761,-39.592,-39.592,-39.592,-88.156,-88.156,-187.486,-187.486,-187.486,-385.990,-385.990,-612.028,-612.028,-612.028,-544.430,-544.430,-498.842,-498.842,-46.471,-46.471,-56.520,-56.520,-102.011,-102.011,-102.011,-142.220,-142.220,-258.016,-258.016,-258.016,-365.277,-365.277,-459.037,-459.037,-459.037,-397.280,-397.280,-358.717,-358.717,-232.215,-232.215,-230.836,-230.836,-226.695,-226.695,-226.695,-242.982,-242.982,-236.689,-236.689,-236.689,-260.604,-260.604,-291.013,-291.013,-291.013,-261.183,-261.183,-232.394,-232.394
1657303200,-12.161,-12.161,-12.626,-12.626,-14.521,-14.521,-14.521,-19.628,-19.628,-35.722,-35.722,-35.722,-119.557,-119.557,-672.530,-672.530,-672.530,-874.946,-874.946,-841.377,-841.377,-13.960,-13.960,-14.725,-14.725,-18.065,-18.065,-18.065,-29.393,-29.393,-75.062,-75.062,-75.062,-232.788,-232.788,-727.258,-727.258,-727.258,-768.273,-768.273,-723.726,-723.726,-22.337,-22.337,-24.839,-24.839,-38.919,-38.919,-38.919,-86.559,-86.559,-187.129,-187.129,-187.129,-385.923,-385.923,-612.235,-612.235,-612.235,-544.700,-544.700,-498.955,-498.955,-45.731,-45.731,-55.384,-55.384,-100.012,-100.012,-100.012,-142.220,-142.220,-257.908,-257.908,-257.908,-365.446,-365.446,-459.175,-459.175,-459.175,-397.429,-397.429,-358.744,-358.744,-230.961,-230.961,-230.259,-230.259,-226.547,-226.547,-226.547,-242.857,-242.857,-236.818,-236.818,-236.818,-260.723,-260.723,-291.070,-291.070,-291.070,-261.216,-261.216,-232.541,-232.541
1657306800,-12.364,-12.364,-12.829,-12.829,-14.717,-14.717,-14.717,-19.749,-19.749,-35.241,-35.241,-35.241,-116.428,-116.428,-669.186,-669.186,-669.186,-874.852,-874.852,-841.222,-841.222,-14.161,-14.161,-14.924,-14.924,-18.220,-18.220,-18.220,-29.038,-29.038,-73.093,-73.093,-73.093,-231.491,-231.491,-726.620,-726.620,-726.620,-768.224,-768.224,-723.584,-723.584,-22.432,-22.432,-24.867,-24.867,-38.202,-38.202,-38.202,-84.704,-84.704,-186.438,-186.438,-186.438,-385.451,-385.451,-612.033,-612.033,-612.033,-544.626,-544.626,-498.793,-498.793,-44.896,-44.896,-54.136,-54.136,-97.673,-97.673,-97.673,-141.967,-141.967,-257.514,-257.514,-257.514,-365.310,-365.310,-459.031,-459.031,-459.031,-397.361,-397.361,-358.615,-358.615,-229.448,-229.448,-229.453,-229.453,-226.203,-226.203,-226.203,-242.548,-242.548,-236.783,-236.783,-236.783,-260.697,-260.697,-291.012,-291.012,-291.012,-261.183,-261.183,-232.677,-232.677
1657310400,-12.569,-12.569,-13.036,-13.036,-14.919,-14.919,-14.919,-19.890,-19.890,-34.907,-34.907,-34.907,-113.540,-113.540,-666.151,-666.151,-666.151,-875.211,-875.211,-841.491,-841.491,-14.368,-14.368,-15.128,-15.128,-18.388,-18.388,-18.388,-28.822,-28.822,-71.400,-71.400,-71.400,-230.459,-230.459,-726.462,-726.462,-726.462,-768.613,-768.613,-723.831,-723.831,-22.552,-22.552,-24.931,-24.931,-37.681,-37.681,-37.681,-83.082,-83.082,-185.973,-185.973,-185.973,-385.334,-385.334,-612.192,-612.192,-612.192,-544.855,-544.855,-498.874,-498.874,-44.257,-44.257,-53.122,-53.122,-95.651,-95.651,-95.651,-141.862,-141.862,-257.371,-257.371,-257.371,-365.442,-365.442,-459.136,-459.136,-459.136,-397.485,-397.485,-358.623,-358.623,-228.109,-228.109,-228.820,-228.820,-226.032,-226.032,-226.032,-242.404,-242.404,-236.892,-236.892,-236.892,-260.798,-260.798,-291.055,-291.055,-291.055,-261.211,-261.211,-232.820,-232.820
1657314000,-12.770,-12.770,-13.239,-13.239,-15.118,-15.118,-15.118,-20.034,-20.034,-34.633,-34.633,-34.633,-110.720,-110.720,-662.945,-662.945,-662.945,-875.611,-875.611,-841.798,-841.798,-14.572,-14.572,-15.330,-15.330,-18.554,-18.554,-18.554,-28.663,-28.663,-69.798,-69.798,-69.798,-229.375,-229.375,-726.343,-726.343,-726.343,-769.043,-769.043,-724.115,-724.115,-22.673,-22.673,-25.002,-25.002,-37.241,-37.241,-37.241,-81.498,-81.498,-185.493,-185.493,-185.493,-385.249,-385.249,-612.386,-612.386,-612.386,-545.113,-545.113,-498.979,-498.979,-43.695,-43.695,-52.204,-52.204,-93.678,-93.678,-93.678,-141.733,-141.733,-257.251,-257.251,-257.251,-365.600,-365.600,-459.266,-459.266,-459.266,-397.627,-397.627,-358.645,-358.645,-226.756,-226.756,-228.186,-228.186,-225.878,-225.878,-225.878,-242.278,-242.278,-237.015,-237.015,-237.015,-260.912,-260.912,-291.108,-291.108,-291.108,-261.247,-261.247,-232.962,-232.962
1657317600,-12.969,-12.969,-13.438,-13.438,-15.314,-15.314,-15.314,-20.179,-20.179,-34.410,-34.410,-34.410,-107.981,-107.981,-659.520,-659.520,-659.520,-876.020,-876.020,-842.116,-842.116,-14.773,-14.773,-15.529,-15.529,-18.718,-18.718,-18.718,-28.543,-28.543,-68.291,-68.291,-68.291,-228.215,-228.215,-726.227,-726.227,-726.227,-769.485,-769.485,-724.409,-724.409,-22.796,-22.796,-25.077,-25.077,-36.863,-36.863,-36.863,-79.946,-79.946,-184.980,-184.980,-184.980,-385.173,-385.173,-612.588,-612.588,-612.588,-545.379,-545.379,-499.089,-499.089,-43.196,-43.196,-51.369,-51.369,-91.745,-91.745,-91.745,-141.565,-141.565,-257.136,-257.136,-257.136,-365.763,-365.763,-459.402,-459.402,-459.402,-397.773,-397.773,-358.671,-358.671,-225.371,-225.371,-227.534,-227.534,-225.727,-225.727,-225.727,-242.158,-242.158,-237.141,-237.141,-237.141,-261.028,-261.028,-291.163,-291.163,-291.163,-261.285,-261.285,-233.103,-233.103
1657321200,-13.164,-13.164,-13.635,-13.635,-15.507,-15.507,-15.507,-20.326,-20.326,-34.233,-34.233,-34.233,-105.578,-105.578,-655.913,-655.913,-655.913,-876.462,-876.462,-842.466,-842.466,-14.971,-14.971,-15.724,-15.724,-18.881,-18.881,-18.881,-28.459,-28.459,-66.887,-66.887,-66.887,-226.996,-226.996,-726.140,-726.140,-726.140,-769.959,-769.959,-724.733,-724.733,-22.923,-22.923,-25.161,-25.161,-36.546,-36.546,-36.546,-78.445,-78.445,-184.444,-184.444,-184.444,-385.122,-385.122,-612.818,-612.818,-612.818,-545.668,-545.668,-499.218,-499.218,-42.763,-42.763,-50.622,-50.622,-89.875,-89.875,-89.875,-141.367,-141.367,-257.039,-257.039,-257.039,-365.947,-365.947,-459.557,-459.557,-459.557,-397.935,-397.935,-358.708,-358.708,-223.960,-223.960,-226.871,-226.871,-225.588,-225.588,-225.588,-242.052,-242.052,-237.277,-237.277,-237.277,-261.154,-261.154,-291.226,-291.226,-291.226,-261.328,-261.328,-233.243,-233.243
1657324800,-13.354,-13.354,-13.826,-13.826,-15.694,-15.694,-15.694,-20.470,-20.470,-34.080,-34.080,-34.080,-103.183,-103.183,-651.979,-651.979,-651.979,-876.822,-876.822,-842.741,-842.741,-15.164,-15.164,-15.914,-15.914,-19.039,-19.039,-19.039,-28.390,-28.390,-65.546,-65.546,-65.546,-225.632,-225.632,-725.958,-725.958,-725.958,-770.357,-770.357,-724.988,-724.988,-23.046,-23.046,-25.242,-25.242,-36.255,-36.255,-36.255,-76.952,-76.952,-183.820,-183.820,-183.820,-385.007,-385.007,-612.985,-612.985,-612.985,-545.904,-545.904,-499.304,-499.304,-42.358,-42.358,-49.920,-49.920,-88.008,-88.008,-88.008,-141.091,-141.091,-256.896,-256.896,-256.896,-366.083,-366.083,-459.668,-459.668,-459.668,-398.063,-398.063,-358.720,-358.720,-222.469,-222.469,-226.144,-226.144,-225.418,-225.418,-225.418,-241.920,-241.920,-237.388,-237.388,-237.388,-261.257,-261.257,-291.270,-291.270,-291.270,-261.363,-261.363,-233.380,-233.380
1657328400,-13.534,-13.534,-14.006,-14.006,-15.868,-15.868,-15.868,-20.595,-20.595,-33.900,-33.900,-33.900,-100.562,-100.562,-647.343,-647.343,-647.343,-876.799,-876.799,-842.659,-842.659,-15.343,-15.343,-16.089,-16.089,-19.178,-19.178,-19.178,-28.290,-28.290,-64.163,-64.163,-64.163,-223.892,-223.892,-725.354,-725.354,-725.354,-770.387,-770.387,-724.917,-724.917,-23.142,-23.142,-25.294,-25.294,-35.916,-35.916,-35.916,-75.351,-75.351,-182.930,-182.930,-182.930,-384.589,-384.589,-612.847,-612.847,-612.847,-545.884,-545.884,-499.186,-499.186,-41.900,-41.900,-49.170,-49.170,-85.985,-85.985,-85.985,-140.606,-140.606,-256.539,-256.539,-256.539,-365.993,-365.993,-459.569,-459.569,-459.569,-398.030,-398.030,-358.618,-358.618,-220.758,-220.758,-225.225,-225.225,-225.101,-225.101,-225.101,-241.652,-241.652,-237.376,-237.376,-237.376,-261.252,-261.252,-291.228,-291.228,-291.228,-261.348,-261.348,-233.509,-233.509
1657332000,-13.713,-13.713,-14.185,-14.185,-16.042,-16.042,-16.042,-20.725,-20.725,-33.761,-33.761,-33.761,-98.141,-98.141,-642.538,-642.538,-642.538,-876.860,-876.860,-842.659,-842.659,-15.520,-15.520,-16.263,-16.263,-19.319,-19.319,-19.319,-28.224,-28.224,-62.901,-62.901,-62.901,-222.135,-222.135,-724.830,-724.830,-724.830,-770.502,-770.502,-724.920,-724.920,-23.245,-23.245,-25.356,-25.356,-35.635,-35.635,-35.635,-73.843,-73.843,-182.041,-182.041,-182.041,-384.238,-384.238,-612.780,-612.780,-612.780,-545.924,-545.924,-499.115,-499.115,-41.509,-41.509,-48.509,-48.509,-84.083,-84.083,-84.083,-140.108,-140.108,-256.226,-256.226,-256.226,-365.954,-365.954,-459.518,-459.518,-459.518,-398.034,-398.034,-358.542,-358.542,-219.034,-219.034,-224.304,-224.304,-224.814,-224.814,-224.814,-241.416,-241.416,-237.392,-237.392,-237.392,-261.272,-261.272,-291.206,-291.206,-291.206,-261.347,-261.347,-233.637,-233.637
1657335600,-13.889,-13.889,-14.362,-14.362,-16.213,-16.213,-16.213,-20.857,-20.857,-33.653,-33.653,-33.653,-95.890,-95.890,-637.522,-637.522,-637.522,-876.970,-876.970,-842.707,-842.707,-15.697,-15.697,-16.436,-16.436,-19.460,-19.460,-19.460,-28.182,-28.182,-61.743,-61.743,-61.743,-220.336,-220.336,-724.349,-724.349,-724.349,-770.667,-770.667,-724.968,-724.968,-23.353,-23.353,-25.439,-25.439,-35.399,-35.399,-35.399,-72.413,-72.413,-181.132,-181.132,-181.132,-383.924,-383.924,-612.753,-612.753,-612.753,-545.998,-545.998,-499.072,-499.072,-41.171,-41.171,-47.920,-47.920,-82.282,-82.282,-82.282,-139.581,-139.581,-255.939,-255.939,-255.939,-365.946,-365.946,-459.496,-459.496,-459.496,-398.060,-398.060,-358.482,-358.482,-217.277,-217.277,-223.363,-223.363,-224.542,-224.542,-224.542,-241.201,-241.201,-237.424,-237.424,-237.424,-261.306,-261.306,-291.195,-291.195,-291.195,-261.353,-261.353,-233.765,-233.765
1657339200,-14.058,-14.058,-14.530,-14.530,-16.376,-16.376,-16.376,-20.978,-20.978,-33.534,-33.534,-33.534,-93.596,-93.596,-631.967,-631.967,-631.967,-876.855,-876.855,-842.546,-842.546,-15.863,-15.863,-16.598,-16.598,-19.590,-19.590,-19.590,-28.126,-28.126,-60.597,-60.597,-60.597,-218.292,-218.292,-723.613,-723.613,-723.613,-770.617,-770.617,-724.825,-724.825,-23.445,-23.445,-25.489,-25.489,-35.142,-35.142,-35.142,-70.967,-70.967,-180.047,-180.047,-180.047,-383.431,-383.431,-612.549,-612.549,-612.549,-545.923,-545.923,-498.910,-498.910,-40.812,-40.812,-47.320,-47.320,-80.446,-80.446,-80.446,-138.910,-138.910,-255.524,-255.524,-255.524,-365.805,-365.805,-459.352,-459.352,-459.352,-397.992,-397.992,-358.355,-358.355,-215.365,-215.365,-222.284,-222.284,-224.182,-224.182,-224.182,-240.908,-240.908,-237.385,-237.385,-237.385,-261.276,-261.276,-291.134,-291.134,-291.134,-261.332,-261.332,-233.888,-233.888
1657342800,-14.252,-14.252,-14.725,-14.725,-16.573,-16.573,-16.573,-21.166,-21.166,-33.612,-33.612,-33.612,-92.384,-92.384,-627.656,-627.656,-627.656,-877.999,-877.999,-843.563,-843.563,-16.066,-16.066,-16.800,-16.800,-19.781,-19.781,-19.781,-28.244,-28.244,-59.911,-59.911,-59.911,-217.123,-217.123,-724.226,-724.226,-724.226,-771.786,-771.786,-725.769,-725.769,-23.638,-23.638,-25.725,-25.725,-35.187,-35.187,-35.187,-70.029,-70.029,-179.630,-179.630,-179.630,-383.927,-383.927,-613.353,-613.353,-613.353,-546.695,-546.695,-499.426,-499.426,-40.802,-40.802,-47.126,-47.126,-79.316,-79.316,-79.316,-138.717,-138.717,-255.807,-255.807,-255.807,-366.412,-366.412,-459.905,-459.905,-459.905,-398.459,-398.459,-358.612,-358.612,-213.953,-213.953,-221.679,-221.679,-224.293,-224.293,-224.293,-241.070,-241.070,-237.750,-237.750,-237.750,-261.605,-261.605,-291.358,-291.358,-291.358,-261.477,-261.477,-234.032,-234.032
1657346400,-14.512,-14.512,-14.988,-14.988,-16.861,-16.861,-16.861,-21.521,-21.521,-34.137,-34.137,-34.137,-93.527,-93.527,-626.828,-626.828,-626.828,-882.168,-882.168,-847.404,-847.404,-16.368,-16.368,-17.107,-17.107,-20.128,-20.128,-20.128,-28.753,-28.753,-60.199,-60.199,-60.199,-218.187,-218.187,-728.106,-728.106,-728.106,-775.879,-775.879,-729.317,-729.317,-24.087,-24.087,-26.403,-26.403,-35.906,-35.906,-35.906,-70.196,-70.196,-180.907,-180.907,-180.907,-386.812,-386.812,-616.578,-616.578,-616.578,-549.500,-549.500,-501.567,-501.567,-41.587,-41.587,-47.838,-47.838,-79.723,-79.723,-79.723,-139.766,-139.766,-257.780,-257.780,-257.780,-368.818,-368.818,-462.134,-462.134,-462.134,-400.211,-400.211,-359.787,-359.787,-213.835,-213.835,-222.286,-222.286,-225.551,-225.551,-225.551,-242.326,-242.326,-239.088,-239.088,-239.088,-262.793,-262.793,-292.264,-292.264,-292.264,-262.022,-262.022,-234.232,-234.232
